,type,startTime,endTime,latitude,longitude,description
0,Moving,2024-08-08 02:02:00+00:00,,40.745208,-73.957476,
1,Moving,2024-08-08 02:09:00+00:00,,40.738605,-73.960856,
2,Moving,2024-08-08 02:11:00+00:00,,40.745193,-73.970828,
3,Moving,2024-08-08 02:12:00+00:00,,40.744352,-73.958405,
4,Moving,2024-08-08 02:15:00+00:00,,40.74576,-73.957229,
5,Moving,2024-08-08 02:22:00+00:00,,40.745186,-73.957357,
6,Moving,2024-08-08 02:24:00+00:00,,40.746577,-73.954495,
7,Moving,2024-08-08 02:28:00+00:00,,40.7453,-73.94833,
8,Moving,2024-08-08 02:32:00+00:00,,40.751024,-73.945694,
9,Moving,2024-08-08 02:38:00+00:00,,40.75542,-73.951596,
10,Moving,2024-08-08 02:42:00+00:00,,40.757506,-73.955459,
11,Moving,2024-08-08 02:48:00+00:00,,40.745592,-73.951963,
12,Moving,2024-08-08 02:49:00+00:00,,40.747284,-73.954751,
13,Moving,2024-08-08 02:51:00+00:00,,40.744489,-73.956011,
14,Moving,2024-08-08 02:59:00+00:00,,40.744178,-73.958939,
15,Moving,2024-08-08 03:11:00+00:00,,40.745821,-73.957487,
16,Visit,2024-08-08 02:14:32+00:00,2024-08-08 02:22:11+00:00,40.745821,-73.957487,ChIJDzOW1CNZwokRBN-ndgaisic
17,Visit,2024-08-08 03:10:59+00:00,2024-08-08 10:50:51+00:00,40.745821,-73.957487,ChIJDzOW1CNZwokRBN-ndgaisic
18,Moving,2024-08-08 10:51:00+00:00,,40.745744,-73.95714,
19,Moving,2024-08-08 10:52:00+00:00,,40.743955,-73.956211,
20,Moving,2024-08-08 10:52:00+00:00,,40.743225,-73.95395,
21,Moving,2024-08-08 10:55:00+00:00,,40.740991,-73.953125,
22,Moving,2024-08-08 10:56:00+00:00,,40.741131,-73.947331,
23,Moving,2024-08-08 10:59:00+00:00,,40.725715,-73.899949,
24,Moving,2024-08-08 11:00:00+00:00,,40.725936,-73.890402,
25,Moving,2024-08-08 11:04:00+00:00,,40.738361,-73.845877,
26,Moving,2024-08-08 11:06:00+00:00,,40.7191,-73.833214,
27,Moving,2024-08-08 11:08:00+00:00,,40.714472,-73.825094,
28,Moving,2024-08-08 11:14:00+00:00,,40.705853,-73.818075,
29,Moving,2024-08-08 11:19:00+00:00,,40.670968,-73.801211,
30,Moving,2024-08-08 11:20:00+00:00,,40.664848,-73.802317,
31,Moving,2024-08-08 11:21:00+00:00,,40.659307,-73.806704,
32,Moving,2024-08-08 11:21:00+00:00,,40.652189,-73.806264,
33,Moving,2024-08-08 11:27:00+00:00,,40.645612,-73.80006,
34,Moving,2024-08-08 11:30:00+00:00,,40.644597,-73.796022,
35,Moving,2024-08-08 11:32:00+00:00,,40.644612,-73.786806,
36,Moving,2024-08-08 11:34:00+00:00,,40.643159,-73.784894,
37,Moving,2024-08-08 11:35:00+00:00,,40.643375,-73.784473,
38,Moving,2024-08-08 11:42:00+00:00,,40.643711,-73.781799,
39,Moving,2024-08-08 11:47:00+00:00,,40.643711,-73.781799,
40,Visit,2024-08-08 11:34:33+00:00,2024-08-08 11:47:23+00:00,40.643711,-73.781799,ChIJR0lA1VBmwokR8BGfSBOyT-w
41,Moving,2024-08-08 12:07:00+00:00,,40.638041,-73.781064,
42,Moving,2024-08-08 17:30:00+00:00,,39.853981,-104.674634,
43,Moving,2024-08-08 17:35:00+00:00,,39.849329,-104.673797,
44,Visit,2024-08-08 17:34:55+00:00,2024-08-08 18:10:17+00:00,39.849329,-104.673797,ChIJ_0T_mCp_bIcRapy1NbQ7WEk
45,Moving,2024-08-08 18:10:00+00:00,,39.849285,-104.675501,
46,Moving,2024-08-08 18:13:00+00:00,,39.853317,-104.675665,
47,Moving,2024-08-08 18:14:00+00:00,,39.839319,-104.676123,
48,Moving,2024-08-08 18:14:00+00:00,,39.837338,-104.67779,
49,Moving,2024-08-08 18:15:00+00:00,,39.834188,-104.683647,
50,Moving,2024-08-08 18:19:00+00:00,,39.837409,-104.688744,
51,Moving,2024-08-08 18:22:00+00:00,,39.836294,-104.689607,
52,Moving,2024-08-08 19:28:00+00:00,,39.837753,-104.68851,
53,Moving,2024-08-08 19:30:00+00:00,,39.838223,-104.714134,
54,Moving,2024-08-08 19:32:00+00:00,,39.834686,-104.737582,
55,Moving,2024-08-08 19:32:00+00:00,,39.84058,-104.746493,
56,Moving,2024-08-08 19:34:00+00:00,,39.862842,-104.750681,
57,Moving,2024-08-08 19:35:00+00:00,,39.884826,-104.761804,
58,Moving,2024-08-08 19:36:00+00:00,,39.89613,-104.761664,
59,Moving,2024-08-08 19:37:00+00:00,,39.905502,-104.769179,
60,Moving,2024-08-08 19:37:00+00:00,,39.912041,-104.77966,
61,Moving,2024-08-08 19:38:00+00:00,,39.91412,-104.7809,
62,Moving,2024-08-08 19:43:00+00:00,,39.914327,-104.818579,
63,Moving,2024-08-08 19:47:00+00:00,,39.880975,-104.881797,
64,Moving,2024-08-08 19:48:00+00:00,,39.880339,-104.889541,
65,Moving,2024-08-08 19:52:00+00:00,,39.827535,-104.946119,
66,Moving,2024-08-08 19:53:00+00:00,,39.821393,-104.976338,
67,Moving,2024-08-08 19:56:00+00:00,,39.799727,-105.030196,
68,Moving,2024-08-08 19:57:00+00:00,,39.795025,-105.05696,
69,Moving,2024-08-08 19:58:00+00:00,,39.788492,-105.067896,
70,Moving,2024-08-08 19:59:00+00:00,,39.787552,-105.078762,
71,Visit,2024-08-08 18:21:48+00:00,2024-08-08 19:28:18+00:00,39.787552,-105.078762,ChIJ_0T_mCp_bIcRapy1NbQ7WEk
72,Moving,2024-08-08 20:05:00+00:00,,39.765162,-105.081522,
73,Moving,2024-08-08 20:08:00+00:00,,39.741658,-105.080151,
74,Moving,2024-08-08 21:01:00+00:00,,39.742003,-105.079949,
75,Moving,2024-08-08 21:03:00+00:00,,39.740249,-105.081295,
76,Moving,2024-08-08 21:07:00+00:00,,39.714916,-105.081493,
77,Moving,2024-08-08 21:16:00+00:00,,39.712807,-105.080654,
78,Moving,2024-08-08 21:23:00+00:00,,39.711896,-105.080345,
79,Moving,2024-08-08 21:27:00+00:00,,39.71132,-105.090907,
80,Moving,2024-08-08 21:28:00+00:00,,39.71848,-105.090993,
81,Moving,2024-08-08 21:29:00+00:00,,39.718465,-105.100055,
82,Moving,2024-08-08 21:30:00+00:00,,39.723483,-105.100213,
83,Moving,2024-08-08 21:31:00+00:00,,39.725711,-105.101359,
84,Moving,2024-08-08 21:31:00+00:00,,39.726334,-105.10802,
85,Moving,2024-08-08 21:32:00+00:00,,39.729882,-105.109589,
86,Moving,2024-08-08 21:33:00+00:00,,39.740291,-105.109835,
87,Moving,2024-08-08 21:35:00+00:00,,39.739902,-105.116332,
88,Moving,2024-08-08 21:50:00+00:00,,39.740132,-105.11527,
89,Moving,2024-08-08 21:51:00+00:00,,39.740092,-105.109857,
90,Moving,2024-08-08 21:53:00+00:00,,39.727288,-105.109857,
91,Moving,2024-08-08 21:54:00+00:00,,39.725831,-105.112942,
92,Moving,2024-08-08 21:55:00+00:00,,39.726275,-105.128247,
93,Moving,2024-08-08 21:59:00+00:00,,39.725498,-105.182867,
94,Visit,2024-08-08 20:08:18+00:00,2024-08-08 21:01:23+00:00,39.725498,-105.182867,ChIJS38mY9-Ga4cR5uumnlSu3kw
95,Visit,2024-08-08 21:06:51+00:00,2024-08-08 21:23:10+00:00,39.725498,-105.182867,ChIJfZ6dx66Ba4cRbN7p6cyIlI4
96,Visit,2024-08-08 21:34:47+00:00,2024-08-08 21:49:37+00:00,39.725498,-105.182867,ChIJ370-w2KBa4cRyLZNmHxuYco
97,Moving,2024-08-08 22:01:00+00:00,,39.701069,-105.203085,
98,Moving,2024-08-08 22:02:00+00:00,,39.695886,-105.21318,
99,Moving,2024-08-08 22:07:00+00:00,,39.713966,-105.309053,
100,Moving,2024-08-08 22:08:00+00:00,,39.701591,-105.332945,
101,Moving,2024-08-08 22:09:00+00:00,,39.707484,-105.346581,
102,Moving,2024-08-08 22:09:00+00:00,,39.70949,-105.348804,
103,Moving,2024-08-08 22:12:00+00:00,,39.722449,-105.413584,
104,Moving,2024-08-08 22:13:00+00:00,,39.728941,-105.424168,
105,Moving,2024-08-08 22:14:00+00:00,,39.745834,-105.43878,
106,Moving,2024-08-08 22:15:00+00:00,,39.743897,-105.450342,
107,Moving,2024-08-08 22:16:00+00:00,,39.746465,-105.460796,
108,Moving,2024-08-08 22:20:00+00:00,,39.742922,-105.52787,
109,Moving,2024-08-08 22:22:00+00:00,,39.763338,-105.579966,
110,Moving,2024-08-08 22:25:00+00:00,,39.766186,-105.627823,
111,Moving,2024-08-08 22:26:00+00:00,,39.760259,-105.652722,
112,Moving,2024-08-08 22:27:00+00:00,,39.751807,-105.662794,
113,Moving,2024-08-08 22:27:00+00:00,,39.745852,-105.677659,
114,Moving,2024-08-08 22:29:00+00:00,,39.725026,-105.694765,
115,Moving,2024-08-08 22:29:00+00:00,,39.712531,-105.697128,
116,Moving,2024-08-08 22:30:00+00:00,,39.70403,-105.704288,
117,Moving,2024-08-08 22:31:00+00:00,,39.694528,-105.731264,
118,Moving,2024-08-08 22:35:00+00:00,,39.693165,-105.81904,
119,Moving,2024-08-08 22:37:00+00:00,,39.70208,-105.847191,
120,Moving,2024-08-08 22:37:00+00:00,,39.701369,-105.863398,
121,Moving,2024-08-08 22:39:00+00:00,,39.685136,-105.885807,
122,Moving,2024-08-08 22:43:00+00:00,,39.673877,-105.967104,
123,Moving,2024-08-08 22:45:00+00:00,,39.653832,-106.002599,
124,Moving,2024-08-08 22:48:00+00:00,,39.629696,-106.06487,
125,Moving,2024-08-08 22:52:00+00:00,,39.584769,-106.109187,
126,Moving,2024-08-08 22:52:00+00:00,,39.573966,-106.113358,
127,Moving,2024-08-08 22:53:00+00:00,,39.566584,-106.124781,
128,Moving,2024-08-08 22:55:00+00:00,,39.535427,-106.142811,
129,Moving,2024-08-08 22:56:00+00:00,,39.524444,-106.140067,
130,Moving,2024-08-08 22:57:00+00:00,,39.503415,-106.152045,
131,Moving,2024-08-08 22:58:00+00:00,,39.502029,-106.162879,
132,Moving,2024-08-08 22:59:00+00:00,,39.506495,-106.194982,
133,Moving,2024-08-08 23:01:00+00:00,,39.519273,-106.211279,
134,Moving,2024-08-08 23:01:00+00:00,,39.529354,-106.216194,
135,Moving,2024-08-08 23:02:00+00:00,,39.539971,-106.215447,
136,Moving,2024-08-08 23:08:00+00:00,,39.5729,-106.244482,
137,Moving,2024-08-08 23:08:00+00:00,,39.575819,-106.247786,
138,Moving,2024-08-08 23:10:00+00:00,,39.593578,-106.248221,
139,Moving,2024-08-08 23:10:00+00:00,,39.594854,-106.261639,
140,Moving,2024-08-08 23:11:00+00:00,,39.599989,-106.271856,
141,Moving,2024-08-08 23:12:00+00:00,,39.610611,-106.277493,
142,Moving,2024-08-08 23:12:00+00:00,,39.623261,-106.278085,
143,Moving,2024-08-08 23:14:00+00:00,,39.644854,-106.308283,
144,Moving,2024-08-08 23:15:00+00:00,,39.647284,-106.322886,
145,Moving,2024-08-08 23:17:00+00:00,,39.64258,-106.370164,
146,Moving,2024-08-08 23:18:00+00:00,,39.645563,-106.388515,
147,Moving,2024-08-08 23:22:00+00:00,,39.608915,-106.447353,
148,Moving,2024-08-08 23:23:00+00:00,,39.609654,-106.455673,
149,Moving,2024-08-08 23:23:00+00:00,,39.617544,-106.462534,
150,Moving,2024-08-08 23:27:00+00:00,,39.63904,-106.524316,
151,Moving,2024-08-08 23:29:00+00:00,,39.644962,-106.57963,
152,Moving,2024-08-08 23:32:00+00:00,,39.662436,-106.641016,
153,Moving,2024-08-08 23:33:00+00:00,,39.674982,-106.647322,
154,Moving,2024-08-08 23:34:00+00:00,,39.693936,-106.665646,
155,Moving,2024-08-08 23:36:00+00:00,,39.711893,-106.702502,
156,Moving,2024-08-08 23:39:00+00:00,,39.682866,-106.759866,
157,Moving,2024-08-08 23:42:00+00:00,,39.65465,-106.836391,
158,Moving,2024-08-08 23:48:00+00:00,,39.65468,-106.966709,
159,Moving,2024-08-08 23:51:00+00:00,,39.645897,-107.035125,
160,Moving,2024-08-08 23:51:00+00:00,,39.648595,-107.051731,
161,Moving,2024-08-08 23:53:00+00:00,,39.634883,-107.09886,
162,Moving,2024-08-08 23:54:00+00:00,,39.625908,-107.105782,
163,Moving,2024-08-08 23:55:00+00:00,,39.624869,-107.119433,
164,Moving,2024-08-08 23:55:00+00:00,,39.618665,-107.127108,
165,Moving,2024-08-08 23:57:00+00:00,,39.609447,-107.151491,
166,Moving,2024-08-08 23:57:00+00:00,,39.603165,-107.159573,
167,Moving,2024-08-08 23:58:00+00:00,,39.599767,-107.171668,
168,Moving,2024-08-08 23:59:00+00:00,,39.591194,-107.180604,
169,Moving,2024-08-09 00:02:00+00:00,,39.566469,-107.233588,
170,Moving,2024-08-09 00:03:00+00:00,,39.558141,-107.242465,
171,Moving,2024-08-09 00:04:00+00:00,,39.564307,-107.267817,
172,Moving,2024-08-09 00:06:00+00:00,,39.561932,-107.304225,
173,Moving,2024-08-09 00:08:00+00:00,,39.548883,-107.325423,
174,Moving,2024-08-09 00:08:00+00:00,,39.556587,-107.336458,
175,Moving,2024-08-09 00:10:00+00:00,,39.561227,-107.382524,
176,Moving,2024-08-09 00:11:00+00:00,,39.557565,-107.397343,
177,Moving,2024-08-09 00:13:00+00:00,,39.575139,-107.441491,
178,Moving,2024-08-09 00:14:00+00:00,,39.571303,-107.456194,
179,Moving,2024-08-09 00:14:00+00:00,,39.573624,-107.471259,
180,Moving,2024-08-09 00:16:00+00:00,,39.565952,-107.498722,
181,Moving,2024-08-09 00:16:00+00:00,,39.56575,-107.514627,
182,Moving,2024-08-09 00:17:00+00:00,,39.570604,-107.529723,
183,Moving,2024-08-09 00:18:00+00:00,,39.567508,-107.54701,
184,Moving,2024-08-09 00:19:00+00:00,,39.558212,-107.558828,
185,Moving,2024-08-09 00:22:00+00:00,,39.544054,-107.643887,
186,Moving,2024-08-09 00:23:00+00:00,,39.545467,-107.659516,
187,Moving,2024-08-09 00:23:00+00:00,,39.542184,-107.675063,
188,Moving,2024-08-09 00:24:00+00:00,,39.534355,-107.689999,
189,Moving,2024-08-09 00:28:00+00:00,,39.524875,-107.7775,
190,Moving,2024-08-09 00:29:00+00:00,,39.525192,-107.786651,
191,Moving,2024-08-09 00:54:00+00:00,,39.524806,-107.786209,
192,Moving,2024-08-09 00:56:00+00:00,,39.525196,-107.778081,
193,Moving,2024-08-09 00:57:00+00:00,,39.523776,-107.779825,
194,Moving,2024-08-09 00:57:00+00:00,,39.520257,-107.793904,
195,Moving,2024-08-09 00:59:00+00:00,,39.520351,-107.847485,
196,Moving,2024-08-09 01:02:00+00:00,,39.50011,-107.913949,
197,Moving,2024-08-09 01:03:00+00:00,,39.501253,-107.931213,
198,Moving,2024-08-09 01:05:00+00:00,,39.478734,-107.975707,
199,Moving,2024-08-09 01:07:00+00:00,,39.47051,-108.027673,
200,Moving,2024-08-09 01:07:00+00:00,,39.462787,-108.042539,
201,Moving,2024-08-09 01:13:00+00:00,,39.390071,-108.133979,
202,Moving,2024-08-09 01:14:00+00:00,,39.372569,-108.166986,
203,Moving,2024-08-09 01:15:00+00:00,,39.35951,-108.170337,
204,Moving,2024-08-09 01:20:00+00:00,,39.282786,-108.232368,
205,Moving,2024-08-09 01:20:00+00:00,,39.277396,-108.247974,
206,Moving,2024-08-09 01:22:00+00:00,,39.253982,-108.259439,
207,Moving,2024-08-09 01:22:00+00:00,,39.241918,-108.255262,
208,Moving,2024-08-09 01:23:00+00:00,,39.238822,-108.265671,
209,Moving,2024-08-09 01:24:00+00:00,,39.230867,-108.270792,
210,Moving,2024-08-09 01:25:00+00:00,,39.225332,-108.257062,
211,Moving,2024-08-09 01:25:00+00:00,,39.212841,-108.256438,
212,Moving,2024-08-09 01:27:00+00:00,,39.190546,-108.281246,
213,Moving,2024-08-09 01:28:00+00:00,,39.179247,-108.28405,
214,Moving,2024-08-09 01:29:00+00:00,,39.170439,-108.29589,
215,Moving,2024-08-09 01:29:00+00:00,,39.157791,-108.301051,
216,Moving,2024-08-09 01:31:00+00:00,,39.128531,-108.324898,
217,Moving,2024-08-09 01:32:00+00:00,,39.118635,-108.327777,
218,Moving,2024-08-09 01:37:00+00:00,,39.107211,-108.440196,
219,Moving,2024-08-09 01:38:00+00:00,,39.102134,-108.44723,
220,Moving,2024-08-09 01:38:00+00:00,,39.094604,-108.450189,
221,Moving,2024-08-09 01:40:00+00:00,,39.088383,-108.457563,
222,Moving,2024-08-09 01:46:00+00:00,,39.044553,-108.45958,
223,Moving,2024-08-09 01:47:00+00:00,,39.026867,-108.460273,
224,Moving,2024-08-09 01:49:00+00:00,,39.014663,-108.47459,
225,Moving,2024-08-09 01:55:00+00:00,,38.935716,-108.396919,
226,Moving,2024-08-09 01:59:00+00:00,,38.8751,-108.344107,
227,Visit,2024-08-09 00:29:28+00:00,2024-08-09 00:54:09+00:00,38.8751,-108.344107,ChIJvxqttiI5QYcR09mMc9iuVnk
228,Moving,2024-08-09 02:02:00+00:00,,38.841605,-108.298213,
229,Moving,2024-08-09 02:03:00+00:00,,38.816939,-108.296329,
230,Moving,2024-08-09 02:08:00+00:00,,38.765621,-108.214297,
231,Moving,2024-08-09 02:14:00+00:00,,38.746087,-108.1172,
232,Moving,2024-08-09 02:14:00+00:00,,38.741293,-108.110173,
233,Moving,2024-08-09 02:17:00+00:00,,38.740265,-108.077652,
234,Moving,2024-08-09 02:18:00+00:00,,38.734332,-108.075244,
235,Moving,2024-08-09 02:23:00+00:00,,38.668962,-107.99944,
236,Moving,2024-08-09 02:28:00+00:00,,38.592247,-107.971085,
237,Moving,2024-08-09 02:34:00+00:00,,38.512371,-107.914144,
238,Moving,2024-08-09 02:39:00+00:00,,38.477307,-107.876248,
239,Moving,2024-08-09 02:41:00+00:00,,38.466948,-107.866418,
240,Moving,2024-08-09 02:45:00+00:00,,38.432842,-107.866062,
241,Moving,2024-08-09 02:47:00+00:00,,38.418438,-107.853917,
242,Moving,2024-08-09 03:38:00+00:00,,38.418861,-107.85411,
243,Moving,2024-08-09 03:40:00+00:00,,38.437763,-107.866488,
244,Moving,2024-08-09 03:41:00+00:00,,38.452444,-107.866127,
245,Moving,2024-08-09 03:42:00+00:00,,38.454179,-107.865011,
246,Moving,2024-08-09 03:50:00+00:00,,38.454478,-107.865706,
247,Moving,2024-08-09 03:52:00+00:00,,38.436553,-107.866613,
248,Moving,2024-08-09 03:54:00+00:00,,38.418663,-107.854551,
249,Visit,2024-08-09 02:46:31+00:00,2024-08-09 03:38:26+00:00,38.418663,-107.854551,ChIJU2EUOpZFP4cRv2fH7i1WrQk
250,Visit,2024-08-09 03:41:51+00:00,2024-08-09 03:49:40+00:00,38.418663,-107.854551,ChIJbwg7enNQP4cRVSW1P6Dt25c
251,Visit,2024-08-09 03:53:46+00:00,2024-08-09 12:18:48+00:00,38.418663,-107.854551,ChIJU2EUOpZFP4cRv2fH7i1WrQk
252,Moving,2024-08-09 11:12:00+00:00,,38.420236,-107.856301,
253,Moving,2024-08-09 11:46:00+00:00,,38.415409,-107.851114,
254,Moving,2024-08-09 11:58:00+00:00,,38.420008,-107.85437,
255,Moving,2024-08-09 12:10:00+00:00,,38.418232,-107.854759,
256,Moving,2024-08-09 12:19:00+00:00,,38.418837,-107.854117,
257,Moving,2024-08-09 12:20:00+00:00,,38.434022,-107.866198,
258,Moving,2024-08-09 12:24:00+00:00,,38.469542,-107.867318,
259,Moving,2024-08-09 12:26:00+00:00,,38.474491,-107.85857,
260,Moving,2024-08-09 12:26:00+00:00,,38.476932,-107.856615,
261,Moving,2024-08-09 12:28:00+00:00,,38.487989,-107.857084,
262,Moving,2024-08-09 12:33:00+00:00,,38.488571,-107.766154,
263,Moving,2024-08-09 12:35:00+00:00,,38.488376,-107.741308,
264,Moving,2024-08-09 12:35:00+00:00,,38.493749,-107.738055,
265,Moving,2024-08-09 12:36:00+00:00,,38.500663,-107.737937,
266,Moving,2024-08-09 12:37:00+00:00,,38.501535,-107.729586,
267,Moving,2024-08-09 12:37:00+00:00,,38.509005,-107.729771,
268,Moving,2024-08-09 12:38:00+00:00,,38.513778,-107.722975,
269,Moving,2024-08-09 12:39:00+00:00,,38.52796,-107.72004,
270,Moving,2024-08-09 12:40:00+00:00,,38.532156,-107.713848,
271,Moving,2024-08-09 12:41:00+00:00,,38.53503,-107.71497,
272,Moving,2024-08-09 12:42:00+00:00,,38.536464,-107.707334,
273,Moving,2024-08-09 12:44:00+00:00,,38.541173,-107.693561,
274,Moving,2024-08-09 12:45:00+00:00,,38.540194,-107.690615,
275,Moving,2024-08-09 12:46:00+00:00,,38.54464,-107.690989,
276,Moving,2024-08-09 12:46:00+00:00,,38.550024,-107.6884,
277,Moving,2024-08-09 12:51:00+00:00,,38.553781,-107.686138,
278,Moving,2024-08-09 12:52:00+00:00,,38.553103,-107.688862,
279,Moving,2024-08-09 12:53:00+00:00,,38.553298,-107.695751,
280,Moving,2024-08-09 12:53:00+00:00,,38.554084,-107.698342,
281,Moving,2024-08-09 12:54:00+00:00,,38.558329,-107.704022,
282,Moving,2024-08-09 12:55:00+00:00,,38.565382,-107.700566,
283,Moving,2024-08-09 13:08:00+00:00,,38.561157,-107.704251,
284,Moving,2024-08-09 13:08:00+00:00,,38.555855,-107.700574,
285,Moving,2024-08-09 13:09:00+00:00,,38.553197,-107.694729,
286,Moving,2024-08-09 13:10:00+00:00,,38.554464,-107.686923,
287,Moving,2024-08-09 13:40:00+00:00,,38.554356,-107.689268,
288,Moving,2024-08-09 13:53:00+00:00,,38.555484,-107.691372,
289,Moving,2024-08-09 14:06:00+00:00,,38.554889,-107.693756,
290,Moving,2024-08-09 14:21:00+00:00,,38.554277,-107.689879,
291,Moving,2024-08-09 14:26:00+00:00,,38.554974,-107.686961,
292,Moving,2024-08-09 14:53:00+00:00,,38.554155,-107.69842,
293,Moving,2024-08-09 15:03:00+00:00,,38.581517,-107.71443,
294,Moving,2024-08-09 15:07:00+00:00,,38.580705,-107.716514,
295,Moving,2024-08-09 15:17:00+00:00,,38.574543,-107.721667,
296,Moving,2024-08-09 15:23:00+00:00,,38.562505,-107.741898,
297,Moving,2024-08-09 15:28:00+00:00,,38.562564,-107.744318,
298,Moving,2024-08-09 15:33:00+00:00,,38.563719,-107.746936,
299,Moving,2024-08-09 15:40:00+00:00,,38.565185,-107.749646,
300,Moving,2024-08-09 15:46:00+00:00,,38.566596,-107.75115,
301,Moving,2024-08-09 16:02:00+00:00,,38.563688,-107.748011,
302,Moving,2024-08-09 16:10:00+00:00,,38.562522,-107.744349,
303,Moving,2024-08-09 16:17:00+00:00,,38.562463,-107.741374,
304,Moving,2024-08-09 16:21:00+00:00,,38.562714,-107.741169,
305,Moving,2024-08-09 16:21:00+00:00,,38.563683,-107.7359,
306,Moving,2024-08-09 16:23:00+00:00,,38.570197,-107.731886,
307,Moving,2024-08-09 16:25:00+00:00,,38.580355,-107.71429,
308,Moving,2024-08-09 16:26:00+00:00,,38.575482,-107.713741,
309,Moving,2024-08-09 16:27:00+00:00,,38.574656,-107.710216,
310,Moving,2024-08-09 16:27:00+00:00,,38.570852,-107.707203,
311,Moving,2024-08-09 16:28:00+00:00,,38.569612,-107.704125,
312,Moving,2024-08-09 16:30:00+00:00,,38.565476,-107.700463,
313,Moving,2024-08-09 16:30:00+00:00,,38.562106,-107.703229,
314,Moving,2024-08-09 16:31:00+00:00,,38.557959,-107.703755,
315,Moving,2024-08-09 16:32:00+00:00,,38.554558,-107.699811,
316,Moving,2024-08-09 16:33:00+00:00,,38.552069,-107.690205,
317,Moving,2024-08-09 16:34:00+00:00,,38.554168,-107.687245,
318,Moving,2024-08-09 16:34:00+00:00,,38.55265,-107.68589,
319,Moving,2024-08-09 16:36:00+00:00,,38.5469,-107.690405,
320,Moving,2024-08-09 16:36:00+00:00,,38.543006,-107.69111,
321,Moving,2024-08-09 16:37:00+00:00,,38.540578,-107.690038,
322,Moving,2024-08-09 16:40:00+00:00,,38.541125,-107.694273,
323,Moving,2024-08-09 16:40:00+00:00,,38.540242,-107.697728,
324,Moving,2024-08-09 16:41:00+00:00,,38.540271,-107.701336,
325,Moving,2024-08-09 16:42:00+00:00,,38.537441,-107.70542,
326,Moving,2024-08-09 16:42:00+00:00,,38.535268,-107.713732,
327,Moving,2024-08-09 16:43:00+00:00,,38.532893,-107.715023,
328,Moving,2024-08-09 16:44:00+00:00,,38.530207,-107.718151,
329,Moving,2024-08-09 16:45:00+00:00,,38.523749,-107.721207,
330,Moving,2024-08-09 16:45:00+00:00,,38.517636,-107.720093,
331,Moving,2024-08-09 16:47:00+00:00,,38.50842,-107.729818,
332,Moving,2024-08-09 16:47:00+00:00,,38.501754,-107.729375,
333,Moving,2024-08-09 16:48:00+00:00,,38.501118,-107.736823,
334,Moving,2024-08-09 16:49:00+00:00,,38.488602,-107.740583,
335,Moving,2024-08-09 16:55:00+00:00,,38.488819,-107.839755,
336,Moving,2024-08-09 16:56:00+00:00,,38.488002,-107.857147,
337,Moving,2024-08-09 16:58:00+00:00,,38.474544,-107.8569,
338,Moving,2024-08-09 16:59:00+00:00,,38.47301,-107.862538,
339,Moving,2024-08-09 17:00:00+00:00,,38.469751,-107.867244,
340,Moving,2024-08-09 17:06:00+00:00,,38.431449,-107.865059,
341,Moving,2024-08-09 17:11:00+00:00,,38.364515,-107.807114,
342,Moving,2024-08-09 17:15:00+00:00,,38.320169,-107.775501,
343,Moving,2024-08-09 17:17:00+00:00,,38.292059,-107.770614,
344,Moving,2024-08-09 17:18:00+00:00,,38.288599,-107.767351,
345,Moving,2024-08-09 17:19:00+00:00,,38.282196,-107.76472,
346,Moving,2024-08-09 17:19:00+00:00,,38.274595,-107.766449,
347,Moving,2024-08-09 17:21:00+00:00,,38.258163,-107.757149,
348,Moving,2024-08-09 17:21:00+00:00,,38.249169,-107.758961,
349,Moving,2024-08-09 17:22:00+00:00,,38.244065,-107.752883,
350,Moving,2024-08-09 17:23:00+00:00,,38.240297,-107.741815,
351,Moving,2024-08-09 17:24:00+00:00,,38.224946,-107.726922,
352,Moving,2024-08-09 17:26:00+00:00,,38.2079,-107.730479,
353,Moving,2024-08-09 17:27:00+00:00,,38.191448,-107.745117,
354,Moving,2024-08-09 17:28:00+00:00,,38.172398,-107.742503,
355,Moving,2024-08-09 17:30:00+00:00,,38.157252,-107.752896,
356,Moving,2024-08-09 17:30:00+00:00,,38.152039,-107.749092,
357,Moving,2024-08-09 17:32:00+00:00,,38.151034,-107.755028,
358,Moving,2024-08-09 17:49:00+00:00,,38.150422,-107.75667,
359,Moving,2024-08-09 17:50:00+00:00,,38.151675,-107.765015,
360,Moving,2024-08-09 17:51:00+00:00,,38.158253,-107.771217,
361,Moving,2024-08-09 17:52:00+00:00,,38.159374,-107.795702,
362,Moving,2024-08-09 17:53:00+00:00,,38.15655,-107.807406,
363,Moving,2024-08-09 17:54:00+00:00,,38.138465,-107.818134,
364,Moving,2024-08-09 17:55:00+00:00,,38.123245,-107.834524,
365,Moving,2024-08-09 17:57:00+00:00,,38.115006,-107.866606,
366,Moving,2024-08-09 17:58:00+00:00,,38.108041,-107.865903,
367,Moving,2024-08-09 17:59:00+00:00,,38.101208,-107.870413,
368,Moving,2024-08-09 18:00:00+00:00,,38.096234,-107.878754,
369,Visit,2024-08-09 17:31:40+00:00,2024-08-09 17:48:36+00:00,38.096234,-107.878754,ChIJ9WRyN5s8P4cRBdYlQWNWCL4
370,Moving,2024-08-09 18:00:00+00:00,,38.094957,-107.889333,
371,Moving,2024-08-09 18:04:00+00:00,,38.105954,-107.950246,
372,Moving,2024-08-09 18:06:00+00:00,,38.094145,-107.993014,
